Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Label
0.93181675,0.218514361,0.587623001,0.325012443,0.032352057,0.957897778,0.957176903,0.964007079,0.959054193,0.3237678,0.961722041,0.022523055,0.248469881,0.016792496,0.45213519,1
0.846385024,0.052833199,0.042299412,0.930065756,0.960338096,0.782988144,0.362909342,0.052899635,0.720629285,0.047060597,0.143211685,0.464925129,0.080684378,0.956882031,0.34558233,0
0.415459755,0.162129314,0.979411292,0.010213123,0.166454884,0.476762861,0.12302375,0.819573188,0.026680778,0.944475932,0.804590489,0.150991992,0.02013672,0.850273515,0.969438284,1
0.394680761,0.959221634,0.85406464,0.419825242,0.003470064,0.045539508,0.046021057,0.862289145,0.643430216,0.507483827,0.028958,0.960044541,0.986190739,0.208508996,0.235021762,0
0.403513371,0.95414502,0.850856793,0.412895736,0.012435712,0.038504943,0.026377003,0.900322577,0.609869458,0.473150668,0.034346884,0.965378245,0.972698314,0.211148592,0.229502342,0
0.076311877,0.195610553,0.591303781,0.16728668,0.191941378,0.54994487,0.109109229,0.241437177,0.369937472,0.05967551,0.826999707,0.142049092,0.588562363,0.618455,0.045496009,0
0.437287998,0.969055939,0.859423887,0.393500969,0.055447192,0.050518085,0.046305902,0.897516226,0.631168748,0.497325997,0.039893676,0.967204567,0.969496503,0.192929782,0.216360576,0
0.403356638,0.966503073,0.850489205,0.401769854,0.030003157,0.016916928,0.041397194,0.89522542,0.625344734,0.482630321,0.031829417,0.965384299,0.995302832,0.215046137,0.232822945,0
0.790420469,0.025790101,0.036640387,0.973797419,0.953747932,0.773673627,0.352689161,0.025915517,0.719884474,0.039162705,0.148586512,0.477497086,0.062149994,0.989638473,0.343194514,0
0.061717905,0.223551743,0.577158238,0.166169892,0.183803045,0.561500485,0.129484986,0.246610298,0.363663975,0.067518225,0.811240887,0.146585102,0.594460575,0.632951591,0.009625031,0
0.434171241,0.95705567,0.853627393,0.405427907,0.038444413,0.048936234,0.039886215,0.888377565,0.626809577,0.50075553,0.016187717,0.979679543,0.964119127,0.217911498,0.224992207,0
0.428487607,0.942545382,0.888710107,0.399633475,0.032415531,0.018352584,0.036880841,0.891359312,0.623544066,0.507779851,0.027241755,0.979796056,0.964090892,0.210803962,0.255573945,0
0.950278229,0.193633687,0.61447759,0.317778161,0.051945024,0.952884599,0.969292218,0.970517727,0.984651382,0.320344521,0.961558992,0.039379256,0.232468207,0.020974832,0.431710115,1
0.380048917,0.974874473,0.86549331,0.42123883,0.036002412,0.037985872,0.015994674,0.904272693,0.625727041,0.48890243,0.025480934,0.979199845,0.968426745,0.211871052,0.209811068,0
0.401211672,0.973044423,0.847306033,0.430890421,0.03432997,0.036136423,0.021791262,0.885640286,0.617392634,0.484153922,0.018132486,0.987997571,0.975157989,0.213001186,0.224084945,0
0.433097789,0.979198892,0.856739813,0.412772011,0.036974147,0.025950102,0.006620705,0.888206487,0.635611435,0.508601403,0.013908641,0.972619663,0.97371882,0.19912568,0.23415694,0
0.838352736,0.060753644,0.049817809,0.942974125,0.976218702,0.791910689,0.348123617,0.027633288,0.74008047,0.045901754,0.137577321,0.480548827,0.090854239,0.965841375,0.332880775,0
0.399464457,0.946438658,0.844218216,0.4130606,0.036936611,0.029012423,0.031740754,0.884081785,0.651025591,0.473133149,0.02165397,0.968663258,0.980786699,0.199806413,0.229183894,0
0.444138787,0.170035503,0.957924184,0.060300743,0.175055692,0.478053902,0.144430206,0.802770882,0.010241676,0.949902518,0.829728031,0.135369805,0.030871545,0.861362251,0.957101877,1
0.837775858,0.055592254,0.061903946,0.944722357,0.950192566,0.798466232,0.362866254,0.025952607,0.719122453,0.03426031,0.13126422,0.468929177,0.055408332,0.966791082,0.345063189,0
0.909428256,0.227224189,0.581031218,0.300822263,0.061064697,0.965553336,0.965835034,0.97351464,0.974707394,0.3354242,0.96260943,0.038317946,0.25479752,0,0.418263443,1
0.416559963,0.15151256,0.986394597,0.060361692,0.173438104,0.489910826,0.126966722,0.819474799,0.011147346,0.945872021,0.813908049,0.130018772,0.035651584,0.877475912,0.983412927,1
0.049153919,0.190926818,0.598893304,0.158836491,0.170801562,0.552839459,0.130691091,0.246319461,0.37048905,0.074779536,0.839932382,0.148965227,0.630971994,0.620797566,0.025111038,0
0.805153259,0.042867939,0.027620105,0.947440292,0.95834764,0.806373229,0.331108577,0.062997864,0.721700068,0.0491843,0.128861049,0.458940875,0.05290584,0.978147219,0.316067744,0
0.95180542,0.204982763,0.583192126,0.362897243,0.067827316,0.975956573,0.955432478,0.955866808,0.966664342,0.297980557,0.976209229,0.037300268,0.247438866,0.037843293,0.432767657,1
0.838894735,0.044288918,0.023211544,0.957447908,0.96541567,0.786218188,0.350413,0.028314026,0.731723382,0.039417563,0.118276987,0.445476058,0.063990675,0.966707752,0.311570239,0
0.03412937,0.210643446,0.589613505,0.190198042,0.203370116,0.55498229,0.122501464,0.235362257,0.372184935,0.072011649,0.836789494,0.172695186,0.601849165,0.612403376,0.03870563,0
0.960119363,0.213198774,0.5805764,0.304094706,0.059531515,0.980598213,0.96189134,0.953918781,0.960572953,0.312885232,0.982783702,0.027277116,0.258754062,0.039112508,0.413410273,1
0.82345332,0.047427265,0.04297094,0.934627573,0.9631178,0.766707977,0.36030368,0.038819704,0.742552209,0.04235473,0.139574286,0.476122059,0.053259669,0.961702558,0.325787833,0
0.94192184,0.199605486,0.572391367,0.336881613,0.078055547,0.962383748,0.969066568,0.953084032,0.959626328,0.313129141,0.977577526,0.035979718,0.2234558,0.023827053,0.416368826,1
0.066902285,0.21112519,0.608601306,0.15723567,0.197134039,0.564904196,0.153994408,0.243114941,0.342278075,0.089831759,0.830765148,0.14591974,0.607913167,0.653697963,0.026910717,0
0.396797461,0.962555217,0.836884194,0.41454448,0.008834802,0.03558454,0.05472146,0.896276648,0.625623164,0.49873191,0.045870173,0.990754348,0.963100508,0.216708587,0.225032277,0
0.827540404,0.04619803,0.041594175,0.984801339,0.956285974,0.797051215,0.35640678,0.013116409,0.719900226,0.050494424,0.117069413,0.443334944,0.04173905,0.974414448,0.329153803,0
0.447392339,0.954292047,0.867667376,0.439838679,0.015970255,0.038255553,0.015784021,0.888611904,0.628057172,0.450196383,0.033381951,0.97547094,0.991495592,0.217808888,0.259635931,0
0.404279165,0.984828955,0.852722251,0.410248485,0.028693649,0.027337842,0.01913806,0.877147719,0.622253342,0.504463711,0.02237774,0.972276833,0.982594038,0.208103558,0.236215482,0
0.406675624,0.976815061,0.883816411,0.421035929,0.020915313,0.02766117,0.042473337,0.881777465,0.64075436,0.451555133,0.026553626,0.980662672,0.989105886,0.202210945,0.206032462,0
0.954979031,0.20852444,0.594720681,0.288464268,0.047915427,0.956722306,0.971002696,0.984208338,0.965967397,0.321535395,0.976580982,0.031524182,0.253254047,0.031495857,0.428025913,1
0.417507244,0.139001026,0.9533158,0.0413421,0.192007793,0.501820813,0.145525913,0.80599902,0.018009421,0.966417427,0.82751596,0.141188922,0.04515918,0.866677048,0.979218709,1
0.93635295,0.206074706,0.594620603,0.340526311,0.065393574,0.978902046,0.970754882,0.945217731,0.969924254,0.308918682,0.975558103,0.02615495,0.249246097,0.03488139,0.427774943,1
0.430465709,0.148359066,0.97686284,0.038985128,0.175915556,0.485278679,0.130972945,0.812206831,0.027605928,0.937651985,0.813497904,0.148509164,0.031486669,0.873759214,0.946474326,1
0.84474916,0.023798703,0.028752316,0.927556371,0.966219757,0.765259853,0.356618412,0.039011466,0.716703522,0.04881068,0.125675387,0.47102453,0.054006172,0.980195265,0.310404635,0
0.430455212,0.96048472,0.857669065,0.388764436,0.04372834,0.014810258,0.019131391,0.881611232,0.613518117,0.49054193,0.031186302,0.971907489,0.956964918,0.232780835,0.235026735,0
0.457064687,0.136934671,0.953811914,0.048823911,0.175298414,0.472283005,0.163903224,0.823823768,0.042032521,0.951066036,0.807940478,0.142365494,0.039477668,0.877612803,0.966037138,1
0.404669512,0.152168801,0.984278963,0.078118086,0.173047154,0.485210103,0.12467433,0.793618155,0.049232689,0.942048765,0.821117586,0.149761029,0.04024307,0.879591427,0.973050231,1
0.073747354,0.190271243,0.597181761,0.179356682,0.180374326,0.550453964,0.133071678,0.268904105,0.367290501,0.072831445,0.82164007,0.154860289,0.618204375,0.614115896,0.045686707,0
0.452517131,0.148728878,0.953100332,0.048706209,0.171884472,0.456416336,0.115089774,0.809727197,0.027071052,0.974923599,0.802328894,0.153833832,0.006443018,0.873119968,0.990413755,1
0.05885024,0.186365077,0.588383967,0.136294451,0.176326796,0.526533412,0.131105018,0.242282144,0.363909145,0.07325433,0.840236601,0.176872566,0.623669206,0.620881222,0.029013286,0
0.953238158,0.210050249,0.570182158,0.321277157,0.056489606,0.947056666,0.95363001,0.967036249,0.96611279,0.315861476,0.967670784,0.03268233,0.241911665,0.02927086,0.436408458,1
0.075829862,0.191794014,0.606656077,0.13783431,0.193629186,0.545115967,0.138552583,0.259647387,0.359891083,0.055465352,0.832300136,0.140084028,0.606036512,0.628721232,0.055210863,0
0.042908982,0.197917844,0.573784986,0.16565736,0.211846674,0.549906778,0.140029055,0.257733797,0.376840732,0.068136371,0.808288976,0.151951885,0.612130755,0.622053467,0.034098296,0
0.41201332,0.996837126,0.849003808,0.40301962,0.03388053,0,0.029275559,0.884131062,0.619632431,0.498414163,0.029516937,0.954633923,0.967185968,0.179628284,0.231410053,0
0.924150828,0.197973274,0.603718781,0.337665302,0.038730291,0.973859223,0.964866075,0.968777597,0.9577387,0.313251347,0.980779624,0.023151245,0.227448245,0.025505322,0.44072248,1
0.930346898,0.203317659,0.602195213,0.321757777,0.062966817,0.965196274,0.964974727,0.978482661,0.963046975,0.320581908,0.949432304,0.014716319,0.220177527,0.016093252,0.45627312,1
0.061921061,0.19064821,0.588206336,0.160646884,0.185470233,0.556358441,0.146383283,0.243840532,0.365840708,0.064122552,0.818247698,0.146040618,0.604955534,0.620928179,0.052450628,0
0.95587114,0.218379417,0.594279162,0.32329958,0.060499739,0.970460868,0.971335689,0.959237898,0.96427894,0.306012897,0.946407188,0.038941357,0.248565511,0.031707251,0.422752451,1
0.952571792,0.202152929,0.613722949,0.306232879,0.04691625,0.963640128,0.963496783,0.986367948,0.967886723,0.304285208,0.956556183,0.041662822,0.233690486,0.014905738,0.424380742,1
0.803149075,0.017570665,0.023565052,0.936425689,0.983006015,0.781565275,0.36787556,0.025072603,0.729810568,0.053998533,0.142127634,0.460565509,0.05756023,0.968334379,0.312653807,0
0.425774107,0.180029073,0.956157225,0.047904095,0.193007875,0.485283343,0.122270062,0.799743012,0.031172188,0.954401313,0.826480132,0.153937396,0.023323488,0.863151248,0.950670289,1
0.430363813,0.13912595,0.973951877,0.035116147,0.155182095,0.468192735,0.132307432,0.82964842,0.011045461,0.957702442,0.836794656,0.146191475,0.026532577,0.877034851,0.976504342,1
0.819994042,0.047645433,0.044602858,0.952985524,0.952097797,0.804201795,0.346073278,0.038133526,0.726738036,0.049602062,0.140792674,0.458090723,0.076810883,0.954353851,0.321327466,0
0.837252797,0.060188922,0.055495449,0.945226783,0.965873652,0.78328563,0.35141042,0.020841104,0.713723072,0.06684963,0.146237711,0.477030028,0.061088136,0.992230076,0.335684568,0
0.048604508,0.20578701,0.590278627,0.170709968,0.175633217,0.548956692,0.121420317,0.255862107,0.361571397,0.056283832,0.82297783,0.116201141,0.619557005,0.62396194,0.00198515,0
0.825493666,0.03684658,0.045557717,0.955022731,0.980282392,0.778496476,0.368083927,0.012853222,0.707579136,0.067334744,0.134938097,0.475405421,0.06301919,0.971510332,0.317237392,0
0.838926378,0.035243243,0.041926149,0.951692698,0.982314251,0.784354668,0.344159931,0.032048116,0.734465611,0.01676886,0.127394863,0.458110465,0.066581895,0.977340149,0.337432377,0
0.056561639,0.199410346,0.61681843,0.144803541,0.179178668,0.546638329,0.116137856,0.251001636,0.380517433,0.069227078,0.817907729,0.151091179,0.617397165,0.624118873,0.055816456,0
0.920046724,0.193119983,0.597462453,0.32355103,0.042159889,0.974187059,0.939692803,0.984848417,0.990069614,0.28573921,0.980800423,0.033764553,0.240971018,0.023865921,0.439283949,1
0.054826942,0.205668058,0.582066948,0.164989869,0.197361234,0.578666919,0.153482691,0.25441837,0.344496513,0.074706658,0.820928653,0.151606476,0.596749117,0.623531843,0.028677105,0
0.827924594,0.031792042,0.052395832,0.964890156,0.947170426,0.771000361,0.346763259,0.024261844,0.729807956,0.025542993,0.144867534,0.465073148,0.057987303,0.97143092,0.330102748,0
0.386459139,0.986229633,0.855755729,0.409635668,0.041977008,0.016908033,0.016990886,0.874210569,0.621089837,0.491014746,0.034109736,0.984231785,0.953711489,0.209265841,0.211608084,0
0.830540193,0.074190771,0.03822622,0.93741327,0.982149374,0.799239915,0.375008702,0.054685626,0.734277216,0.040349268,0.132746249,0.462416569,0.057264018,0.985115568,0.336012236,0
0.028377292,0.202161708,0.596430701,0.16286923,0.183018678,0.581907012,0.142426037,0.236253146,0.363607251,0.05926804,0.824527992,0.139340188,0.634757849,0.618281484,0.045699935,0
0.424126237,0.14522914,0.971114076,0.025643949,0.17856818,0.457061532,0.10863234,0.798991038,0.02323989,0.947150815,0.815044499,0.14201667,0.019187254,0.88481952,0.985642132,1
0.863759771,0.047971258,0.040282166,0.954890917,0.970351179,0.785432265,0.35205371,0.00808082,0.721946369,0.042164174,0.12704281,0.459589161,0.065321116,0.979961997,0.340230199,0
0.422117514,0.153992804,0.964132512,0.046140769,0.185563345,0.472927911,0.126319136,0.826003743,0.024801282,0.953685657,0.810144254,0.151704811,0.01727282,0.877105722,0.968662897,1
0.432049585,0.964423476,0.854339748,0.419327179,0.005354016,0.021681231,0.042113583,0.89795106,0.634236326,0.467646004,0.035065447,0.981575717,0.975117749,0.224486454,0.21760947,0
0.082222257,0.203154035,0.587301891,0.167513232,0.196849169,0.558580678,0.141413057,0.247461104,0.349192505,0.070001586,0.832573922,0.147719058,0.619817679,0.62154596,0.031370134,0
0.935889143,0.205170308,0.603860723,0.32151378,0.065861051,0.975817612,0.971374477,0.995633305,0.95811373,0.33295491,0.974742538,0.039765359,0.250592278,0.049305545,0.425513672,1
0.403297108,0.94261389,0.855801366,0.409020567,0.042046209,0.036706802,0.010194539,0.878927708,0.636957436,0.504035622,0.041715093,0.986942101,0.973556204,0.215097743,0.245617123,0
0.058998691,0.183380774,0.589255379,0.157618845,0.18108329,0.563324495,0.171379322,0.249344223,0.352542687,0.096010988,0.810528139,0.13421628,0.603853757,0.622738428,0.027237425,0
0.445532709,0.140552896,0.986833988,0.031571439,0.188387225,0.446761479,0.131956208,0.802522891,0.043527214,0.97972365,0.78914501,0.15733658,0.041090478,0.872735083,0.97743665,1
0.451843288,0.163008597,0.972547559,0.050241637,0.1610477,0.490813757,0.138223384,0.827170867,0.038065811,0.960756182,0.816881522,0.15061752,0.028148145,0.874451012,0.972039718,1
0.425535619,0.166946304,0.974760886,0.060443323,0.151628302,0.47674603,0.127504063,0.811168351,0.034439675,0.928116744,0.815004766,0.148390045,0.016860584,0.870906345,0.958365437,1
0.42130019,0.162278643,0.967182323,0.05050831,0.163237232,0.464506777,0.154243818,0.842278121,0.048896743,0.950716055,0.824629478,0.140714666,0.0346802,0.86281206,0.986880166,1
0.050524897,0.215117584,0.586476591,0.150314417,0.192159953,0.557366929,0.137425484,0.237476154,0.361361376,0.091261926,0.810312024,0.141622614,0.589896157,0.631683593,0.053300437,0
0.406658163,0.940890979,0.84657301,0.428226952,0.034067554,0.019492496,0.021029022,0.883696265,0.623406652,0.456377115,0.036924512,0.987397776,0.957214219,0.224712106,0.225810522,0
0.830505084,0.050929115,0.041046157,0.934705865,0.962552466,0.793014592,0.353029567,0.043513351,0.722261048,0.029580145,0.157760493,0.447543698,0.056165146,0.974639362,0.34993521,0
0.012021865,0.184796623,0.601222616,0.142221205,0.183547055,0.560200825,0.132752575,0.242726866,0.347859437,0.072878863,0.805557703,0.141743745,0.600049039,0.623213146,0.032970488,0
0.003378856,0.210017196,0.598735702,0.173312908,0.171371578,0.556571991,0.137945138,0.241975052,0.344392877,0.101438776,0.841721071,0.144999985,0.61649493,0.620535542,0.021919949,0
0.421009011,0.965556735,0.842560279,0.448431983,0.020035986,0.042698243,0.049682841,0.870770777,0.631842288,0.481428396,0.022701151,0.979883451,0.967456546,0.20572966,0.22489079,0
0.44448101,0.165129857,0.997711998,0.069282306,0.161821788,0.499668733,0.127828686,0.820532708,0.011408802,0.969080851,0.810406399,0.135754205,0.042460732,0.884851453,0.989898271,1
0.834096609,0.041456468,0.015836668,0.942044883,0.979839674,0.76871387,0.360925621,0.033387001,0.723471311,0.041507736,0.129735493,0.461239696,0.072514605,0.966873309,0.361542924,0
0.920695309,0.203980765,0.600699509,0.318179785,0.058978744,0.978613546,0.960721359,0.960591612,0.946702814,0.301076553,0.97788512,0.020678137,0.24689413,0.026366221,0.420617054,1
0.943772496,0.215553258,0.603018073,0.342478938,0.072299927,0.988481912,0.982532745,0.972224098,0.965781837,0.309381012,0.966937904,0.041994235,0.253232586,0.024654711,0.448745391,1
0.438027595,0.15078437,0.955555984,0.049069692,0.16276974,0.477649789,0.141898487,0.827734792,0.05229575,0.955837421,0.809174589,0.165824258,0.040854946,0.871018834,0.972467536,1
0.832665491,0.001563584,0.041649384,0.948935847,0.967825374,0.76627648,0.35674474,0.049832719,0.724055798,0.056915056,0.125772922,0.464721351,0.044368335,0.980186009,0.338260564,0
0.401148198,0.956997742,0.848309664,0.421529446,0.039844399,0.035290673,0.046311813,0.916586901,0.627279619,0.486591711,0.013920691,0.986687419,0.989440649,0.201679907,0.235993355,0
0.059142473,0.211118106,0.604012934,0.185756653,0.19596066,0.57615886,0.102466276,0.24931677,0.358471744,0.070444814,0.818710879,0.153332997,0.589978331,0.630226609,0.025080675,0
0.833815124,0.053992779,0.033092421,0.942235398,0.981315629,0.772747744,0.342027685,0.021419594,0.71308944,0.04868046,0.129506827,0.470776961,0.042043288,0.959339515,0.336730852,0
0.85064805,0.04251399,0.014591314,0.959073158,0.956831638,0.767160946,0.329663403,0.028995268,0.714533069,0.007604882,0.131119441,0.46029088,0.060167234,0.964725519,0.361850097,0
0.947349338,0.209647339,0.595555587,0.339661467,0.046486255,0.967235413,0.965811753,0.964638847,0.975180093,0.296978608,0.966056115,0.016530873,0.251016301,0.039089168,0.424935162,1
0.065393373,0.194853804,0.611960993,0.15532862,0.177968097,0.549880249,0.160554279,0.239965838,0.376971502,0.053704307,0.832207155,0.152271565,0.629200926,0.618684987,0.022834703,0
0.410733946,0.145817253,0.972456765,0.037520888,0.146323954,0.498839932,0.110937821,0.817278989,0.034481185,0.939983084,0.820295526,0.137267495,0.030825193,0.845390675,0.985703507,1
0.9507374,0.221751859,0.59351161,0.352443995,0.069187505,0.96759048,0.975550355,0.965181201,0.970055554,0.289703051,0.969102352,0.040731734,0.255463247,0.035586208,0.434098334,1
0.030229652,0.203322641,0.612237508,0.180372925,0.181675896,0.585215047,0.108159003,0.252210609,0.346008987,0.07400936,0.821665679,0.154518249,0.609208609,0.616812927,0.025242041,0
0.39680891,0.963300238,0.864358947,0.435281833,0.031935606,0.035925061,0.020184816,0.898051293,0.637313246,0.478237731,0.010291764,0.960864835,0.966926665,0.22381836,0.249207803,0
0.06491452,0.214576488,0.59054358,0.163086285,0.182991658,0.563436667,0.154911951,0.24555922,0.343059532,0.084839373,0.81842124,0.147557472,0.619660603,0.62906963,0.034547511,0
0.927748019,0.209646682,0.590039105,0.305081113,0.064504667,0.984384616,0.986205124,0.990740057,0.947012622,0.334462936,0.971743393,0.047166487,0.242174786,0.023021137,0.412864758,1
0.855620183,0.027218218,0.046878571,0.946659801,0.974605048,0.763713199,0.359786759,0.006407982,0.723013731,0.017889699,0.141469674,0.466286215,0.053066438,0.98723736,0.323332339,0
0.974650574,0.214725963,0.603054138,0.317145534,0.065208884,0.969493815,0.953357736,0.979674877,0.957939473,0.295869775,0.974329558,0.028492047,0.248625805,0.026581264,0.450002562,1
0.797721648,0.059556423,0.020631631,0.989279521,0.991394688,0.768224931,0.362235618,0.020063036,0.718851426,0.035926257,0.139537344,0.469020939,0.048139534,0.976387273,0.33311803,0
0.403710193,0.982998117,0.844389574,0.378781624,0.039934088,0.01945013,0.007727351,0.8884546,0.628256524,0.50363845,0.038269267,0.97495992,0.964460794,0.214271656,0.22960038,0
0.922643637,0.196063808,0.60762734,0.339407141,0.051983458,0.980008313,0.958498885,0.948282644,0.975302473,0.334754565,0.975639244,0.009814571,0.246420342,0.02581667,0.435380365,1
0.958069152,0.198999776,0.588338672,0.332992679,0.074211281,0.990251916,0.992117125,0.955737622,0.963050554,0.298148338,0.973679516,0.03333817,0.240022206,0.021590369,0.415942775,1
0.957503622,0.205116066,0.571487422,0.365550574,0.066081658,0.971498658,0.963460926,0.947232952,0.980395272,0.289959101,0.975519503,0.038280924,0.250511344,0.03394015,0.449056698,1
0.946875167,0.223979826,0.580343224,0.332840729,0.058359288,0.962616338,0.971333252,0.968906474,0.97469032,0.326384014,0.956526707,0.030749253,0.246082155,0.031031841,0.429817707,1
0.418101251,0.163389094,0.97400964,0.037704926,0.192989938,0.468918807,0.107834902,0.818271694,0.041647429,0.956664959,0.809891991,0.15063902,0.049899127,0.859633536,0.969562257,1
0.445473459,0.96627413,0.874522747,0.38794618,0.021092993,0.038459377,0.030786859,0.894216917,0.61663807,0.512811447,0.037064657,0.978236928,0.966739019,0.214673807,0.223147526,0
0.851678803,0.04108685,0.034974342,0.938498872,0.967978616,0.759637296,0.354394954,0.04586894,0.705957416,0.03940623,0.12573097,0.449362526,0.038403788,0.958703562,0.332577319,0
0.864451986,0.046821348,0.06596554,0.951340603,0.986536866,0.762067175,0.333003082,0.04138978,0.706244386,0.042875438,0.147045924,0.470911447,0.062008477,0.966687135,0.338859459,0
0.945909289,0.190215401,0.597488092,0.350290165,0.068858908,0.994865601,0.94276393,0.971445143,0.951939024,0.304612113,0.96982996,0.054440929,0.246006091,0.027956753,0.444238995,1
0.089706184,0.204083347,0.577675761,0.165687304,0.18231022,0.556342981,0.145874785,0.261431656,0.352346867,0.072022601,0.82141301,0.155481895,0.608002925,0.626144034,0.03216584,0
0.051705737,0.218605527,0.587706534,0.117527794,0.185261541,0.567268638,0.121843273,0.257693165,0.350318927,0.070087323,0.834971173,0.136373531,0.612735572,0.639080935,0.042681384,0
0.032004075,0.214822628,0.592732073,0.15836408,0.180666607,0.571117107,0.14938512,0.253183824,0.348991107,0.060669721,0.81637653,0.125014735,0.625084812,0.622248142,0.031201945,0
0.405803137,0.966051288,0.861763233,0.406056445,0.036749639,0.041293032,0.023953428,0.877950322,0.625121412,0.501766475,0.029918741,0.980683393,0.994741954,0.2136608,0.215836109,0
0.446992808,0.16271517,0.968281518,0.035343188,0.169319474,0.482478853,0.143213324,0.840295576,0.010432365,0.981030468,0.811480419,0.147093972,0.038689326,0.87848194,0.985468797,1
0.431070452,0.96797861,0.854346614,0.418711444,0.018572537,0.043017035,0.013741098,0.883792621,0.636998662,0.481566537,0.037070034,0.988670072,0.986160065,0.190016846,0.22904441,0
0.442930562,0.980725481,0.851551348,0.394325586,0.016278653,0.039994116,0.0201768,0.877035935,0.622314559,0.478614519,0.0378333,0.97225737,0.958884806,0.211479681,0.230406792,0
0.041805718,0.206067355,0.597930145,0.144511765,0.191394356,0.564000491,0.130712412,0.249776594,0.368141306,0.079574478,0.82753786,0.164431663,0.617323544,0.620907719,0.029701713,0
0.846817036,0.044492195,0.039766681,0.939636451,0.946497638,0.777176974,0.351287361,0.024181732,0.711446365,0.033749753,0.145673433,0.473556832,0.063841922,0.977992725,0.320008066,0
0.09175676,0.202260733,0.587187704,0.142507865,0.186249088,0.559538419,0.159478845,0.259063178,0.363144171,0.066962023,0.858584602,0.155800302,0.603011475,0.62337412,0.023586541,0
0.924282918,0.207557656,0.581263926,0.326964606,0.066741501,0.971593875,0.982039411,0.973309381,0.971365205,0.295681499,0.955918365,0.02560408,0.238373249,0.026992942,0.414973406,1
0.43019751,0.147749037,0.975358708,0.05039286,0.157193269,0.469431357,0.137397639,0.810264929,0.025478523,0.978681218,0.802986309,0.123302857,0.022020866,0.865601271,0.962202569,1
0.947521433,0.20744328,0.597880898,0.3380442,0.07279696,0.979095338,0.978728334,0.970520339,0.971230723,0.312825052,0.957209953,0.041473085,0.227598813,0.036582833,0.433808906,1
0.076287557,0.190943631,0.593251363,0.163034723,0.168600833,0.539517802,0.14012231,0.243277744,0.351858114,0.08251127,0.8186382,0.146150346,0.600411047,0.629135555,0.054806753,0
0.042638861,0.212346284,0.598892496,0.15397856,0.202015788,0.55617224,0.139013735,0.251007063,0.343566445,0.077293366,0.82123992,0.133870969,0.604745423,0.620092592,0.05053682,0
0.867739308,0.044306377,0.027585013,0.927440655,0.959299038,0.783053048,0.320629153,0.017875901,0.717727517,0.041880753,0.134294154,0.45900262,0.067667029,0.972947776,0.330773133,0
0.415905231,0.162093234,0.98487679,0.055789327,0.17382302,0.473227877,0.123966516,0.81442243,0.013026982,0.946222013,0.79475971,0.13394246,0.038621539,0.877270711,0.965044665,1
0.98000184,0.218412496,0.588124049,0.308871676,0.076487541,0.983698736,0.964199817,0.973938322,0.96560034,0.316106476,0.959114347,0.0175231,0.255963217,0.039042382,0.423101517,1
0.059549805,0.198847589,0.590052365,0.156402024,0.179497086,0.537491684,0.125006826,0.2581571,0.380368523,0.083304849,0.843228619,0.150004525,0.630586455,0.648240519,0.011491231,0
0.827153574,0.04732427,0.036363684,0.926042007,0.960650035,0.773190001,0.339623162,0.026092116,0.733198047,0.035761258,0.137210764,0.466199393,0.052971915,0.967825024,0.348222189,0
0.903505339,0.187198843,0.595741901,0.329731118,0.069619825,0.969128283,0.966133828,0.942976369,0.976740977,0.296727577,0.965656952,0.018569799,0.229072749,0.044874332,0.441276382,1
0.819808638,0.037579614,0.044622225,0.95933112,0.953385994,0.787866042,0.358850229,0.032608823,0.738647172,0.036379943,0.139167319,0.453066273,0.043575951,0.980109168,0.336292593,0
0.426751476,0.168169465,0.969141782,0.023518723,0.188553492,0.463766985,0.135765734,0.820527386,0.033242597,0.954717633,0.782901971,0.140540849,0.032256922,0.867991411,0.976355763,1
0.058134037,0.172755427,0.594439647,0.174493973,0.19924629,0.544827988,0.147194642,0.239749014,0.35789233,0.067181083,0.828249695,0.159813732,0.61368562,0.624448714,0.0496527,0
0.407112651,0.146340303,0.981169047,0.019125274,0.17975894,0.468509258,0.111769139,0.788635091,0.044788035,0.920341031,0.812942968,0.151854527,0.013849882,0.863142404,0.975891707,1
0.408743483,0.178809979,0.989779862,0.021765698,0.151035279,0.47528955,0.153544642,0.81658096,0.031006769,0.944623029,0.815141971,0.158178474,0.03358149,0.875460807,0.945624868,1
0.421254144,0.154064888,0.969790047,0.025616949,0.153949494,0.47970317,0.137355907,0.816812559,0.033878792,0.940981217,0.817085662,0.162386521,0.025955426,0.889905036,0.969832436,1
0.440141957,0.133102931,0.975302171,0.064274815,0.172429579,0.478525334,0.149004552,0.824404978,0.041318828,0.951589902,0.790115253,0.160658042,0.026137314,0.85959508,0.973872722,1
0.06095055,0.189041352,0.605061814,0.18212875,0.184825835,0.539397839,0.126123265,0.228398466,0.376955767,0.085174082,0.821880071,0.133904094,0.601129668,0.618860919,0.037530701,0
0.028488723,0.201181494,0.597556305,0.158447971,0.179216797,0.562307921,0.124410354,0.24228644,0.354693539,0.086828131,0.826991506,0.144155044,0.60638894,0.625867223,0.058905788,0
0.402723801,0.972042655,0.84867589,0.404545542,0.028297801,0.021253897,0.026721651,0.87673601,0.62881973,0.497430638,0.02280722,0.974035426,0.976173632,0.216078377,0.225378763,0
